511	2.8
511	2.8
511	2.8
511	2.8
511	2.8
511	2.75
511	2.75
511	2.75
510	2.29
509	2.29
504	1.97
511	2.8
511	2.8
511	2.75
511	2.75
511	2.75
511	2.75
511	2.75
511	2.75
505	1.88
492	1.38
461	0.96
511	2.75
