"100";"25.9";"58.2";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"101";"25.9";"58.2";"49";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"102";"25.9";"58.3";"49";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"103";"26";"58.3";"49";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"104";"26";"58.3";"50";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"105";"0";"0";"50";"24.29";"234";"234";"2017-04-11 00:00:00";NULL
"106";"0";"0";"50";"24.29";"234";"234";"2017-04-11 00:00:00";NULL
"107";"0";"0";"49";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"108";"27.2";"56.5";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"109";"27.1";"56.1";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"110";"26.9";"56.4";"51";"24.02";"234";"234";"2017-04-11 00:00:00";NULL
"111";"26.7";"56.6";"50";"23.93";"234";"234";"2017-04-11 00:00:00";NULL
"112";"26.6";"56.6";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"113";"26.6";"57.1";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"114";"26.5";"56.9";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"115";"26.4";"57.3";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"116";"26.3";"56.9";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"117";"26.3";"57.1";"51";"24.02";"234";"234";"2017-04-11 00:00:00";NULL
"118";"26.2";"57.2";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"119";"26.3";"57.6";"51";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"120";"26.4";"57";"51";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"121";"26.4";"56.8";"51";"24.2";"234";"234";"2017-04-11 00:00:00";NULL
"122";"26.4";"57.4";"51";"24.29";"234";"234";"2017-04-11 00:00:00";NULL
"123";"25.8";"57.7";"50";"24.02";"234";"234";"2017-04-11 00:00:00";NULL
"124";"25.6";"58.7";"50";"22.26";"234";"234";"2017-04-11 00:00:00";NULL
"125";"25.6";"58.5";"51";"24.11";"234";"234";"2017-04-11 00:00:00";NULL
"126";"25.7";"58.5";"50";"24.2";"234";"234";"2017-04-11 00:00:00";"0.13"
"127";"25.8";"58.8";"51";"24.11";"234";"234";"2017-04-11 00:00:00";"0.13"
